Year;st;State; y90 ; y95 ; y99 ; y995 ; y999 ; y9999 
1993;41;South Carolina; 103.865 ; 135.426 ; 239.595 ; 368.043 ; 871.642 ; 2.999.819 
1993;42;South Dakota; 97.735 ; 126.870 ; 253.032 ; 391.999 ; 1.154.546 ; 5.414.751 
1993;43;Tennessee; 104.482 ; 137.766 ; 290.588 ; 431.736 ; 1.120.299 ; 4.383.288 
1993;44;Texas; 113.042 ; 152.815 ; 330.988 ; 478.426 ; 1.237.669 ; 4.821.408 
1993;45;Utah; 111.956 ; 146.080 ; 305.241 ; 437.023 ; 1.119.303 ; 4.298.310 
1993;46;Vermont; 107.459 ; 140.401 ; 260.208 ; 365.637 ; 843.595 ; 2.824.620 
1993;47;Virginia; 134.131 ; 177.370 ; 344.805 ; 473.784 ; 1.109.235 ; 3.746.075 
1993;48;Washington; 124.415 ; 157.751 ; 335.079 ; 477.066 ; 1.197.409 ; 4.467.169 
1993;49;West Virginia; 93.320 ; 120.091 ; 218.846 ; 317.436 ; 704.824 ; 2.240.187 
1993;50;Wisconsin; 112.222 ; 145.294 ; 294.804 ; 428.818 ; 1.084.813 ; 4.092.936 
1993;51;Wyoming; 110.890 ; 142.566 ; 293.041 ; 439.648 ; 1.350.114 ; 6.721.866 
1994;0;United States; 121.125 ; 161.007 ; 341.846 ; 499.804 ; 1.287.768 ; 5.531.265 
1994;1;Alabama; 103.742 ; 136.369 ; 260.418 ; 399.192 ; 1.017.240 ; 3.878.146 
1994;2;Alaska; 149.276 ; 189.157 ; 343.712 ; 462.648 ; 1.027.467 ; 3.217.522 
1994;3;Arizona; 112.815 ; 149.873 ; 314.892 ; 445.012 ; 1.104.559 ; 4.055.506 
1994;4;Arkansas; 95.621 ; 126.107 ; 235.793 ; 361.111 ; 933.890 ; 3.640.591 
1994;5;California; 126.326 ; 169.871 ; 357.824 ; 532.967 ; 1.368.211 ; 5.271.660 
1994;6;Colorado; 126.944 ; 167.714 ; 352.252 ; 515.994 ; 1.306.739 ; 4.937.762 
1994;7;Connecticut; 151.498 ; 211.135 ; 520.800 ; 789.992 ; 2.078.638 ; 8.296.338 
1994;8;Delaware; 131.034 ; 168.253 ; 334.790 ; 473.596 ; 1.163.030 ; 4.205.493 
1994;9;District of Columbia; 112.975 ; 169.089 ; 418.102 ; 641.301 ; 1.731.530 ; 7.170.977 
1994;10;Florida; 107.939 ; 148.863 ; 353.461 ; 542.878 ; 1.504.795 ; 6.470.619 
1994;11;Georgia; 116.337 ; 153.613 ; 331.939 ; 471.767 ; 1.159.797 ; 4.200.318 
1994;12;Hawaii; 129.804 ; 165.113 ; 323.861 ; 442.950 ; 1.015.427 ; 3.327.457 
1994;13;Idaho; 107.111 ; 140.900 ; 288.187 ; 411.749 ; 1.029.999 ; 3.824.181 
1994;14;Illinois; 128.375 ; 169.654 ; 379.550 ; 578.926 ; 1.542.971 ; 6.272.584 
1994;15;Indiana; 115.847 ; 147.448 ; 287.910 ; 420.317 ; 1.089.361 ; 4.254.932 
1994;16;Iowa; 106.400 ; 136.624 ; 252.193 ; 372.984 ; 897.175 ; 3.149.434 
1994;17;Kansas; 117.314 ; 150.747 ; 317.873 ; 449.346 ; 1.096.881 ; 3.932.414 
1994;18;Kentucky; 102.194 ; 132.928 ; 249.592 ; 380.702 ; 912.942 ; 3.190.775 
1994;19;Louisiana; 102.507 ; 135.346 ; 275.501 ; 407.488 ; 993.414 ; 3.554.881 
1994;20;Maine; 102.496 ; 131.882 ; 239.305 ; 361.644 ; 887.005 ; 3.201.709 
1994;21;Maryland; 142.624 ; 186.948 ; 361.951 ; 523.373 ; 1.232.240 ; 4.195.088 
1994;22;Massachusetts; 132.565 ; 176.950 ; 387.924 ; 581.364 ; 1.487.359 ; 5.702.767 
1994;23;Michigan; 128.336 ; 163.910 ; 321.649 ; 457.081 ; 1.164.730 ; 4.440.296 
1994;24;Minnesota; 122.252 ; 156.468 ; 342.323 ; 498.501 ; 1.276.438 ; 4.899.956 
1994;25;Mississippi; 92.621 ; 122.022 ; 226.081 ; 342.422 ; 833.249 ; 3.050.342 
1994;26;Missouri; 108.417 ; 143.983 ; 297.110 ; 430.136 ; 1.105.393 ; 4.265.463 
1994;27;Montana; 99.568 ; 128.961 ; 238.413 ; 355.152 ; 885.539 ; 3.338.272 
1994;28;Nebraska; 108.139 ; 141.490 ; 284.159 ; 415.443 ; 1.070.911 ; 4.150.567 
1994;29;Nevada; 118.260 ; 153.097 ; 361.811 ; 591.693 ; 1.853.939 ; 9.499.693 
1994;30;New Hampshire; 128.742 ; 165.994 ; 339.373 ; 489.731 ; 1.259.843 ; 4.868.641 
1994;31;New Jersey; 149.135 ; 203.032 ; 443.663 ; 654.951 ; 1.617.991 ; 5.900.644 
1994;32;New Mexico; 104.193 ; 138.071 ; 252.069 ; 359.669 ; 819.012 ; 2.673.316 
1994;33;New York; 126.509 ; 171.620 ; 402.111 ; 624.341 ; 1.734.151 ; 7.478.725 
1994;34;North Carolina; 108.967 ; 145.482 ; 301.721 ; 430.076 ; 1.068.474 ; 3.928.201 
1994;35;North Dakota; 103.053 ; 133.012 ; 255.052 ; 366.027 ; 785.741 ; 2.343.853 
1994;36;Ohio; 107.417 ; 141.711 ; 300.689 ; 433.441 ; 1.081.098 ; 3.997.160 
1994;37;Oklahoma; 102.156 ; 133.518 ; 247.671 ; 376.623 ; 961.434 ; 3.674.710 
1994;38;Oregon; 113.723 ; 149.457 ; 321.086 ; 452.333 ; 1.099.723 ; 3.919.890 
1994;39;Pennsylvania; 114.989 ; 150.302 ; 321.289 ; 459.144 ; 1.151.628 ; 4.292.113 
1994;40;Rhode Island; 116.687 ; 151.058 ; 318.002 ; 447.790 ; 1.071.866 ; 3.736.474 
1994;41;South Carolina; 104.397 ; 136.241 ; 256.938 ; 382.357 ; 925.567 ; 3.278.687 
1994;42;South Dakota; 99.436 ; 129.276 ; 270.589 ; 408.424 ; 1.105.115 ; 4.590.756 
1994;43;Tennessee; 105.661 ; 140.794 ; 303.408 ; 441.949 ; 1.132.435 ; 4.351.571 
1994;44;Texas; 115.055 ; 153.089 ; 332.577 ; 482.393 ; 1.248.140 ; 4.863.357 
1994;45;Utah; 115.805 ; 148.739 ; 320.067 ; 462.880 ; 1.207.802 ; 4.763.339 
1994;46;Vermont; 107.603 ; 141.908 ; 275.154 ; 377.746 ; 871.905 ; 2.885.287 
1994;47;Virginia; 135.033 ; 178.880 ; 345.911 ; 481.001 ; 1.128.867 ; 3.825.642 
1994;48;Washington; 125.631 ; 160.655 ; 337.660 ; 488.735 ; 1.259.684 ; 4.881.336 
1994;49;West Virginia; 95.587 ; 122.936 ; 219.027 ; 321.888 ; 706.062 ; 2.212.684 
1994;50;Wisconsin; 116.145 ; 147.370 ; 305.597 ; 442.572 ; 1.142.155 ; 4.433.974 
1994;51;Wyoming; 112.940 ; 142.982 ; 295.993 ; 452.621 ; 1.382.782 ; 6.833.753 
1995;0;United States; 124.299 ; 166.071 ; 358.706 ; 532.711 ; 1.405.765 ; 6.284.489 
1995;1;Alabama; 105.835 ; 141.273 ; 290.787 ; 428.746 ; 1.109.679 ; 4.325.760 
1995;2;Alaska; 150.318 ; 192.344 ; 350.353 ; 490.324 ; 1.089.373 ; 3.413.365 
1995;3;Arizona; 116.195 ; 153.007 ; 329.016 ; 476.576 ; 1.224.283 ; 4.721.732 
1995;4;Arkansas; 97.735 ; 128.905 ; 252.842 ; 384.395 ; 980.953 ; 3.747.559 
1995;5;California; 128.830 ; 174.542 ; 382.425 ; 582.595 ; 1.548.333 ; 6.268.772 
1995;6;Colorado; 130.392 ; 173.708 ; 369.820 ; 555.798 ; 1.431.297 ; 5.539.487 
1995;7;Connecticut; 155.508 ; 216.790 ; 575.990 ; 892.040 ; 2.463.087 ; 10.532.825 
1995;8;Delaware; 132.502 ; 173.080 ; 347.676 ; 507.101 ; 1.255.084 ; 4.589.404 
1995;9;District of Columbia; 116.071 ; 173.551 ; 437.116 ; 653.024 ; 1.658.506 ; 6.292.705 
1995;10;Florida; 111.075 ; 151.297 ; 368.680 ; 575.328 ; 1.616.831 ; 7.090.548 
1995;11;Georgia; 120.801 ; 161.704 ; 348.554 ; 511.431 ; 1.267.831 ; 4.646.662 
1995;12;Hawaii; 130.290 ; 166.836 ; 326.132 ; 446.096 ; 1.006.217 ; 3.221.790 
1995;13;Idaho; 108.707 ; 142.769 ; 301.821 ; 433.712 ; 1.105.828 ; 4.219.277 
1995;14;Illinois; 131.304 ; 175.299 ; 404.677 ; 618.906 ; 1.659.811 ; 6.807.837 
1995;15;Indiana; 119.409 ; 149.768 ; 309.043 ; 445.871 ; 1.131.722 ; 4.290.346 
1995;16;Iowa; 109.470 ; 140.985 ; 276.280 ; 391.566 ; 946.238 ; 3.343.718 
1995;17;Kansas; 119.983 ; 154.040 ; 332.538 ; 480.144 ; 1.200.931 ; 4.457.972 
1995;18;Kentucky; 103.832 ; 136.401 ; 276.711 ; 403.518 ; 989.974 ; 3.574.741 
1995;19;Louisiana; 103.826 ; 138.956 ; 294.267 ; 425.024 ; 1.036.572 ; 3.711.403 
1995;20;Maine; 103.149 ; 133.296 ; 261.200 ; 375.652 ; 905.625 ; 3.189.337 
1995;21;Maryland; 144.264 ; 191.776 ; 379.674 ; 552.870 ; 1.323.092 ; 4.610.725 
1995;22;Massachusetts; 136.972 ; 187.132 ; 429.648 ; 655.502 ; 1.748.061 ; 7.112.135 
1995;23;Michigan; 130.961 ; 169.904 ; 339.442 ; 493.373 ; 1.247.379 ; 4.702.271 
1995;24;Minnesota; 125.874 ; 164.796 ; 359.795 ; 543.738 ; 1.418.374 ; 5.591.468 
1995;25;Mississippi; 94.521 ; 125.066 ; 228.208 ; 356.343 ; 893.184 ; 3.325.713 
1995;26;Missouri; 113.343 ; 147.669 ; 318.052 ; 460.306 ; 1.179.945 ; 4.536.735 
1995;27;Montana; 99.883 ; 129.450 ; 247.388 ; 363.524 ; 893.075 ; 3.231.174 
1995;28;Nebraska; 112.836 ; 145.277 ; 309.144 ; 449.138 ; 1.176.120 ; 4.662.049 
1995;29;Nevada; 120.557 ; 157.380 ; 380.295 ; 621.586 ; 1.945.158 ; 9.949.216 
1995;30;New Hampshire; 131.522 ; 172.067 ; 352.375 ; 532.010 ; 1.390.638 ; 5.498.279 
1995;31;New Jersey; 153.106 ; 209.491 ; 480.708 ; 718.028 ; 1.822.887 ; 6.912.550 
1995;32;New Mexico; 103.903 ; 139.044 ; 265.282 ; 367.253 ; 840.860 ; 2.750.565 
1995;33;New York; 128.856 ; 175.986 ; 429.307 ; 671.872 ; 1.900.841 ; 8.416.347 
1995;34;North Carolina; 114.473 ; 149.524 ; 325.783 ; 466.429 ; 1.151.650 ; 4.196.732 
1995;35;North Dakota; 104.037 ; 135.292 ; 276.542 ; 387.023 ; 866.267 ; 2.743.259 
1995;36;Ohio; 111.032 ; 144.990 ; 319.565 ; 462.424 ; 1.168.436 ; 4.400.927 
1995;37;Oklahoma; 103.059 ; 135.683 ; 268.251 ; 390.482 ; 944.024 ; 3.337.943 
1995;38;Oregon; 117.595 ; 153.246 ; 332.479 ; 473.472 ; 1.150.597 ; 4.098.575 
1995;39;Pennsylvania; 118.697 ; 154.666 ; 338.394 ; 498.134 ; 1.282.775 ; 4.964.537 
1995;40;Rhode Island; 120.548 ; 155.667 ; 333.824 ; 483.344 ; 1.207.113 ; 4.471.256 
1995;41;South Carolina; 106.173 ; 140.956 ; 289.400 ; 416.220 ; 1.024.159 ; 3.713.858 
1995;42;South Dakota; 100.324 ; 130.625 ; 282.335 ; 417.346 ; 1.165.393 ; 5.064.305 
1995;43;Tennessee; 108.812 ; 145.580 ; 328.936 ; 484.378 ; 1.252.957 ; 4.880.348 
1995;44;Texas; 118.747 ; 158.982 ; 344.739 ; 515.363 ; 1.357.641 ; 5.427.872 
1995;45;Utah; 120.184 ; 153.083 ; 339.438 ; 507.568 ; 1.362.031 ; 5.591.236 
1995;46;Vermont; 111.414 ; 145.365 ; 297.780 ; 408.483 ; 930.946 ; 3.025.173 
1995;47;Virginia; 135.681 ; 181.367 ; 349.215 ; 502.273 ; 1.198.753 ; 4.161.258 
1995;48;Washington; 127.670 ; 166.013 ; 348.943 ; 524.584 ; 1.378.287 ; 5.489.633 
1995;49;West Virginia; 96.834 ; 125.181 ; 220.984 ; 330.748 ; 752.678 ; 2.508.272 
1995;50;Wisconsin; 120.045 ; 149.791 ; 323.911 ; 472.669 ; 1.218.315 ; 4.721.247 
1995;51;Wyoming; 115.325 ; 143.976 ; 308.702 ; 475.032 ; 1.459.972 ; 7.277.348 
1996;0;United States; 123.242 ; 168.006 ; 381.790 ; 576.966 ; 1.575.885 ; 7.598.835 
1996;1;Alabama; 107.375 ; 142.167 ; 306.015 ; 446.971 ; 1.151.542 ; 4.459.521 
1996;2;Alaska; 150.002 ; 192.908 ; 356.367 ; 509.180 ; 1.166.025 ; 3.815.205 
1996;3;Arizona; 119.635 ; 159.734 ; 343.054 ; 527.005 ; 1.434.692 ; 6.012.055 
1996;4;Arkansas; 97.643 ; 129.417 ; 268.335 ; 391.307 ; 976.909 ; 3.616.718 
1996;5;California; 132.200 ; 183.045 ; 413.902 ; 640.411 ; 1.764.437 ; 7.521.675 
1996;6;Colorado; 134.210 ; 182.532 ; 400.929 ; 608.904 ; 1.606.699 ; 6.438.744 
1996;7;Connecticut; 161.951 ; 220.744 ; 632.101 ; 995.968 ; 2.862.405 ; 12.962.102 
1996;8;Delaware; 135.787 ; 179.339 ; 366.686 ; 555.256 ; 1.455.132 ; 5.774.451 
1996;9;District of Columbia; 120.067 ; 182.430 ; 474.320 ; 728.776 ; 1.975.540 ; 8.228.115 
1996;10;Florida; 115.921 ; 160.076 ; 400.352 ; 634.232 ; 1.845.793 ; 8.509.890 
1996;11;Georgia; 125.134 ; 169.241 ; 374.545 ; 560.291 ; 1.427.380 ; 5.439.695 
1996;12;Hawaii; 127.863 ; 164.550 ; 324.849 ; 455.797 ; 1.079.949 ; 3.710.063 
1996;13;Idaho; 109.668 ; 142.392 ; 309.076 ; 454.193 ; 1.236.527 ; 5.181.970 
1996;14;Illinois; 134.432 ; 182.924 ; 432.468 ; 668.584 ; 1.838.522 ; 7.815.979 
1996;15;Indiana; 121.047 ; 153.816 ; 321.357 ; 470.194 ; 1.212.118 ; 4.698.242 
1996;16;Iowa; 113.599 ; 143.896 ; 299.152 ; 420.823 ; 1.021.781 ; 3.635.287 
1996;17;Kansas; 124.023 ; 162.093 ; 345.760 ; 513.896 ; 1.289.675 ; 4.810.445 
1996;18;Kentucky; 106.092 ; 139.581 ; 298.405 ; 428.137 ; 1.048.234 ; 3.774.100 
1996;19;Louisiana; 103.751 ; 140.160 ; 308.186 ; 451.149 ; 1.172.289 ; 4.595.765 
1996;20;Maine; 103.371 ; 136.065 ; 284.226 ; 401.140 ; 991.763 ; 3.620.963 
1996;21;Maryland; 144.160 ; 196.642 ; 406.514 ; 597.656 ; 1.462.467 ; 5.261.345 
1996;22;Massachusetts; 141.063 ; 196.048 ; 469.812 ; 721.912 ; 1.957.334 ; 8.154.665 
1996;23;Michigan; 132.739 ; 171.704 ; 349.583 ; 529.491 ; 1.388.422 ; 5.514.331 
1996;24;Minnesota; 129.700 ; 171.767 ; 392.059 ; 607.352 ; 1.678.080 ; 7.182.470 
1996;25;Mississippi; 96.047 ; 126.886 ; 246.086 ; 374.183 ; 951.002 ; 3.611.982 
1996;26;Missouri; 116.616 ; 151.804 ; 329.575 ; 490.113 ; 1.299.731 ; 5.245.991 
1996;27;Montana; 99.691 ; 129.829 ; 264.819 ; 375.152 ; 883.653 ; 3.010.237 
1996;28;Nebraska; 116.218 ; 148.431 ; 323.995 ; 481.995 ; 1.303.800 ; 5.413.824 
1996;29;Nevada; 125.406 ; 166.063 ; 417.517 ; 695.080 ; 2.269.961 ; 12.341.355 
1996;30;New Hampshire; 135.578 ; 180.083 ; 381.887 ; 587.867 ; 1.600.589 ; 6.708.495 
1996;31;New Jersey; 157.206 ; 211.982 ; 511.570 ; 773.270 ; 2.018.118 ; 7.961.384 
1996;32;New Mexico; 104.042 ; 140.549 ; 281.085 ; 383.862 ; 897.782 ; 3.027.508 
1996;33;New York; 130.786 ; 183.054 ; 461.768 ; 740.651 ; 2.218.451 ; 10.657.993 
1996;34;North Carolina; 117.209 ; 154.969 ; 336.582 ; 496.045 ; 1.256.181 ; 4.746.523 
1996;35;North Dakota; 105.131 ; 137.656 ; 293.727 ; 404.632 ; 904.380 ; 2.858.076 
1996;36;Ohio; 113.684 ; 146.074 ; 330.389 ; 487.977 ; 1.258.415 ; 4.880.214 
1996;37;Oklahoma; 103.715 ; 138.195 ; 287.768 ; 415.271 ; 1.054.297 ; 3.998.155 
1996;38;Oregon; 120.643 ; 159.596 ; 344.687 ; 514.377 ; 1.303.055 ; 4.926.064 
1996;39;Pennsylvania; 121.636 ; 161.072 ; 354.140 ; 538.776 ; 1.427.379 ; 5.753.120 
1996;40;Rhode Island; 122.377 ; 160.550 ; 340.947 ; 502.294 ; 1.250.094 ; 4.607.530 
1996;41;South Carolina; 109.267 ; 143.152 ; 308.967 ; 444.157 ; 1.101.924 ; 4.043.131 
1996;42;South Dakota; 100.829 ; 133.201 ; 296.231 ; 433.406 ; 1.166.716 ; 4.811.232 
1996;43;Tennessee; 111.107 ; 146.670 ; 337.461 ; 511.928 ; 1.376.734 ; 5.669.282 
1996;44;Texas; 121.895 ; 165.209 ; 365.959 ; 562.970 ; 1.530.411 ; 6.400.055 
1996;45;Utah; 123.294 ; 160.714 ; 359.347 ; 555.018 ; 1.522.899 ; 6.453.992 
1996;46;Vermont; 113.886 ; 147.192 ; 315.919 ; 443.097 ; 1.062.970 ; 3.717.149 
1996;47;Virginia; 136.824 ; 184.271 ; 367.295 ; 550.148 ; 1.405.711 ; 5.379.940 
1996;48;Washington; 130.452 ; 171.001 ; 374.633 ; 578.030 ; 1.582.235 ; 6.682.443 
1996;49;West Virginia; 96.871 ; 125.581 ; 219.637 ; 334.132 ; 752.115 ; 2.435.941 
1996;50;Wisconsin; 122.836 ; 156.710 ; 337.153 ; 508.297 ; 1.353.749 ; 5.497.656 
1996;51;Wyoming; 115.788 ; 143.984 ; 322.757 ; 521.381 ; 1.732.060 ; 9.650.043 
1997;0;United States; 128.136 ; 175.489 ; 411.410 ; 627.888 ; 1.811.280 ; 9.117.692 
1997;1;Alabama; 112.010 ; 146.667 ; 316.834 ; 467.100 ; 1.240.504 ; 4.782.026 
1997;2;Alaska; 153.893 ; 192.844 ; 377.105 ; 472.507 ; 1.247.513 ; 4.268.810 
1997;3;Arizona; 122.423 ; 165.002 ; 367.658 ; 492.960 ; 1.525.768 ; 6.613.447 
1997;4;Arkansas; 100.034 ; 134.343 ; 280.022 ; 418.180 ; 992.289 ; 3.863.712 
1997;5;California; 137.267 ; 189.845 ; 436.346 ; 693.207 ; 1.999.924 ; 9.518.858 
1997;6;Colorado; 138.664 ; 189.100 ; 426.310 ; 655.542 ; 1.812.248 ; 8.080.975 
1997;7;Connecticut; 167.964 ; 243.985 ; 727.626 ; 1.120.244 ; 3.509.854 ; 16.464.605 
1997;8;Delaware; 140.042 ; 186.269 ; 404.610 ; 604.131 ; 1.700.808 ; 7.532.215 
1997;9;District of Columbia; 123.836 ; 189.363 ; 481.677 ; 838.939 ; 2.328.870 ; 9.912.602 
1997;10;Florida; 120.279 ; 167.318 ; 434.515 ; 714.505 ; 2.157.902 ; 10.223.411 
1997;11;Georgia; 127.461 ; 174.789 ; 404.164 ; 596.523 ; 1.604.244 ; 6.350.128 
1997;12;Hawaii; 129.504 ; 167.159 ; 326.408 ; 445.287 ; 1.051.881 ; 4.163.910 
1997;13;Idaho; 112.905 ; 145.189 ; 313.297 ; 450.363 ; 1.185.755 ; 5.271.758 
1997;14;Illinois; 139.277 ; 189.542 ; 454.300 ; 755.537 ; 2.148.256 ; 9.375.727 
1997;15;Indiana; 123.801 ; 159.745 ; 335.084 ; 478.814 ; 1.337.434 ; 5.311.984 
1997;16;Iowa; 117.686 ; 150.451 ; 310.411 ; 443.886 ; 1.085.561 ; 4.420.654 
1997;17;Kansas; 127.931 ; 168.806 ; 376.441 ; 505.075 ; 1.424.379 ; 5.977.974 
1997;18;Kentucky; 109.603 ; 141.947 ; 304.211 ; 448.021 ; 1.117.796 ; 4.397.618 
1997;19;Louisiana; 109.736 ; 145.050 ; 325.992 ; 469.548 ; 1.301.394 ; 5.411.953 
1997;20;Maine; 109.029 ; 140.949 ; 302.658 ; 437.810 ; 1.079.352 ; 4.483.681 
1997;21;Maryland; 157.959 ; 206.630 ; 434.384 ; 668.467 ; 1.710.202 ; 7.259.858 
1997;22;Massachusetts; 146.297 ; 199.863 ; 471.619 ; 789.404 ; 2.263.787 ; 10.281.992 
1997;23;Michigan; 136.835 ; 179.180 ; 382.548 ; 533.441 ; 1.544.790 ; 6.397.704 
1997;24;Minnesota; 135.993 ; 182.614 ; 421.074 ; 643.616 ; 1.773.473 ; 7.302.920 
1997;25;Mississippi; 97.941 ; 130.602 ; 268.998 ; 410.452 ; 1.030.873 ; 3.904.869 
1997;26;Missouri; 120.343 ; 159.024 ; 350.374 ; 482.745 ; 1.433.986 ; 5.857.131 
1997;27;Montana; 101.170 ; 134.063 ; 280.275 ; 412.412 ; 953.649 ; 3.575.033 
1997;28;Nebraska; 120.149 ; 156.773 ; 337.931 ; 472.938 ; 1.396.642 ; 6.390.655 
1997;29;Nevada; 127.724 ; 170.622 ; 437.686 ; 757.753 ; 2.516.559 ; 12.861.311 
1997;30;New Hampshire; 141.071 ; 189.029 ; 419.212 ; 643.170 ; 1.897.008 ; 9.027.959 
1997;31;New Jersey; 164.468 ; 229.562 ; 518.528 ; 852.017 ; 2.351.932 ; 9.837.293 
1997;32;New Mexico; 108.313 ; 143.718 ; 285.830 ; 411.943 ; 990.582 ; 3.922.665 
1997;33;New York; 135.334 ; 188.839 ; 474.141 ; 825.666 ; 2.582.332 ; 12.350.050 
1997;34;North Carolina; 121.513 ; 163.255 ; 370.042 ; 489.516 ; 1.403.191 ; 5.531.065 
1997;35;North Dakota; 109.178 ; 139.915 ; 300.038 ; 425.506 ; 919.749 ; 2.955.042 
1997;36;Ohio; 118.187 ; 155.083 ; 352.963 ; 483.918 ; 1.436.460 ; 5.701.500 
1997;37;Oklahoma; 107.896 ; 141.310 ; 296.955 ; 441.387 ; 1.112.739 ; 4.879.524 
1997;38;Oregon; 124.284 ; 166.171 ; 371.302 ; 480.103 ; 1.431.333 ; 6.033.596 
1997;39;Pennsylvania; 125.419 ; 167.971 ; 390.765 ; 558.638 ; 1.575.976 ; 6.611.296 
1997;40;Rhode Island; 125.284 ; 166.067 ; 369.097 ; 486.857 ; 1.535.217 ; 6.633.586 
1997;41;South Carolina; 113.566 ; 148.871 ; 323.263 ; 461.649 ; 1.168.127 ; 4.566.786 
1997;42;South Dakota; 104.663 ; 137.787 ; 314.122 ; 461.990 ; 1.219.102 ; 6.621.182 
1997;43;Tennessee; 114.404 ; 152.947 ; 360.428 ; 501.471 ; 1.516.560 ; 6.431.007 
1997;44;Texas; 125.867 ; 173.210 ; 404.214 ; 611.293 ; 1.771.168 ; 8.033.962 
1997;45;Utah; 125.178 ; 164.611 ; 375.541 ; 504.309 ; 1.549.146 ; 7.241.545 
1997;46;Vermont; 118.124 ; 156.761 ; 334.110 ; 458.415 ; 1.146.733 ; 4.886.842 
1997;47;Virginia; 139.168 ; 189.606 ; 399.998 ; 551.078 ; 1.476.216 ; 6.171.549 
1997;48;Washington; 135.979 ; 180.879 ; 413.484 ; 634.277 ; 1.940.637 ; 8.525.207 
1997;49;West Virginia; 97.979 ; 127.360 ; 243.390 ; 356.569 ; 832.004 ; 2.662.004 
1997;50;Wisconsin; 125.816 ; 163.113 ; 362.971 ; 499.716 ; 1.527.526 ; 6.368.001 
1997;51;Wyoming; 119.983 ; 152.215 ; 356.724 ; 522.321 ; 2.193.975 ; 12.748.854 
1998;0;United States; 132.930 ; 183.947 ; 435.174 ; 680.775 ; 2.027.190 ; 10.716.402 
1998;1;Alabama; 114.699 ; 151.876 ; 325.468 ; 471.991 ; 1.305.091 ; 5.281.316 
1998;2;Alaska; 157.415 ; 194.620 ; 395.960 ; 539.095 ; 1.384.989 ; 5.155.589 
1998;3;Arizona; 130.361 ; 177.721 ; 405.309 ; 612.028 ; 1.742.956 ; 7.704.860 
1998;4;Arkansas; 103.249 ; 137.838 ; 295.142 ; 433.366 ; 1.067.553 ; 4.918.801 
1998;5;California; 142.451 ; 196.313 ; 452.953 ; 753.273 ; 2.224.675 ; 10.620.815 
1998;6;Colorado; 147.020 ; 197.907 ; 448.468 ; 737.614 ; 2.126.126 ; 9.540.152 
1998;7;Connecticut; 177.234 ; 257.904 ; 779.347 ; 1.263.115 ; 3.896.386 ; 18.640.797 
1998;8;Delaware; 143.891 ; 190.673 ; 415.559 ; 651.509 ; 1.804.637 ; 7.937.052 
1998;9;District of Columbia; 131.975 ; 197.977 ; 550.929 ; 939.413 ; 2.687.438 ; 12.776.969 
1998;10;Florida; 125.443 ; 177.227 ; 450.967 ; 762.122 ; 2.344.754 ; 11.368.404 
1998;11;Georgia; 133.616 ; 183.674 ; 426.232 ; 668.810 ; 1.765.387 ; 7.342.360 
1998;12;Hawaii; 131.199 ; 170.061 ; 340.130 ; 452.909 ; 1.092.557 ; 4.464.820 
1998;13;Idaho; 117.489 ; 153.838 ; 329.501 ; 457.721 ; 1.349.219 ; 5.756.832 
1998;14;Illinois; 144.910 ; 195.482 ; 467.024 ; 800.868 ; 2.361.595 ; 10.736.148 
1998;15;Indiana; 128.889 ; 166.648 ; 366.124 ; 522.209 ; 1.539.854 ; 6.572.881 
1998;16;Iowa; 122.063 ; 158.455 ; 329.851 ; 462.065 ; 1.226.129 ; 5.281.722 
1998;17;Kansas; 131.685 ; 175.283 ; 391.924 ; 559.729 ; 1.566.310 ; 6.535.028 
1998;18;Kentucky; 113.694 ; 148.464 ; 321.142 ; 456.718 ; 1.269.989 ; 5.067.513 
1998;19;Louisiana; 112.854 ; 150.265 ; 333.930 ; 472.871 ; 1.357.168 ; 5.211.359 
1998;20;Maine; 114.266 ; 148.767 ; 323.849 ; 458.375 ; 1.199.875 ; 5.415.183 
1998;21;Maryland; 156.060 ; 206.403 ; 439.402 ; 699.748 ; 1.869.598 ; 8.183.385 
1998;22;Massachusetts; 156.075 ; 218.362 ; 503.692 ; 842.578 ; 2.562.105 ; 12.372.619 
1998;23;Michigan; 139.750 ; 184.152 ; 402.890 ; 601.622 ; 1.683.212 ; 7.503.720 
1998;24;Minnesota; 141.933 ; 190.968 ; 439.570 ; 708.766 ; 1.942.836 ; 8.928.771 
1998;25;Mississippi; 99.712 ; 134.006 ; 276.502 ; 419.551 ; 1.069.667 ; 4.330.534 
1998;26;Missouri; 124.207 ; 165.123 ; 374.297 ; 530.191 ; 1.572.864 ; 6.899.665 
1998;27;Montana; 107.144 ; 139.850 ; 300.395 ; 429.225 ; 1.035.544 ; 4.241.542 
1998;28;Nebraska; 124.723 ; 164.473 ; 372.817 ; 531.585 ; 1.623.452 ; 8.378.439 
1998;29;Nevada; 132.339 ; 178.249 ; 455.144 ; 803.566 ; 2.823.852 ; 15.589.673 
1998;30;New Hampshire; 149.221 ; 196.538 ; 438.447 ; 708.777 ; 2.010.742 ; 9.709.103 
1998;31;New Jersey; 172.635 ; 241.827 ; 599.790 ; 943.529 ; 2.637.228 ; 11.373.189 
1998;32;New Mexico; 113.346 ; 151.576 ; 303.749 ; 427.260 ; 1.058.854 ; 4.144.890 
1998;33;New York; 140.495 ; 195.069 ; 485.966 ; 894.479 ; 2.835.957 ; 13.923.250 
